C,OPDP.WORLD,NETWORK_OUTAGE,AEMO,PUBLIC,2019/04/29,13:30:06,0000000307290523,NETWORK,0000000307290523
I,NETWORK,OUTAGEDETAIL,3,OUTAGEID,SUBSTATIONID,EQUIPMENTTYPE,EQUIPMENTID,STARTTIME,ENDTIME,SUBMITTEDDATE,OUTAGESTATUSCODE,RESUBMITREASON,RESUBMITOUTAGEID,RECALLTIMEDAY,RECALLTIMENIGHT,LASTCHANGED,REASON,ISSECONDARY,ACTUAL_STARTTIME,ACTUAL_ENDTIME,COMPANYREFCODE
D,NETWORK,OUTAGEDETAIL,3,819536,BAYSWATR,LINE,32,"2019/05/22 06:00:00","2019/05/24 18:00:00","2019/02/22 14:51:39",SUBMIT,,,240,120,"2019/02/22 14:52:42","HV equipt commissioning",0,,,TG_357319
D,NETWORK,OUTAGEDETAIL,3,819536,SYD_WEST,LINE,32,"2019/05/22 06:00:00","2019/05/24 18:00:00","2019/02/22 14:51:39",SUBMIT,,,240,120,"2019/02/22 14:52:42","HV equipt commissioning",0,,,TG_357319
D,NETWORK,OUTAGEDETAIL,3,819539,BUNGAM,CB,6242,"2019/08/20 08:00:00","2019/08/29 17:30:00","2019/02/22 15:29:23",SUBMIT,,,8640,9120,"2019/02/22 15:29:23","HV equipt commissioning",0,,,66428
D,NETWORK,OUTAGEDETAIL,3,819558,BRINKW,LINE,BRITEW_1,"2019/04/30 08:30:00","2019/05/09 18:30:00","2019/02/25 08:15:10",STLTP,,,9540,9540,"2019/04/24 11:40:06","HV equipt commissioning",0,,,66507
D,NETWORK,OUTAGEDETAIL,3,819558,BRINKW,TRANS,T_3,"2019/04/30 08:30:00","2019/05/09 18:30:00","2019/02/25 08:15:10",STLTP,,,9540,9540,"2019/04/24 11:40:06","HV equipt commissioning",0,,,66507
D,NETWORK,OUTAGEDETAIL,3,819558,TEMP_W,LINE,BRITEW_1,"2019/04/30 08:30:00","2019/05/09 18:30:00","2019/02/25 08:15:10",STLTP,,,9540,9540,"2019/04/24 11:40:06","HV equipt commissioning",0,,,66507
D,NETWORK,OUTAGEDETAIL,3,819565,COWRA,LINE,973,"2019/05/14 08:00:00","2019/05/31 16:00:00","2019/02/25 10:18:53",WDRAWN,,,360,180,"2019/04/26 14:13:51","HV equipt commissioning",0,,,TG_497481
D,NETWORK,OUTAGEDETAIL,3,819565,YASS,LINE,973,"2019/05/14 08:00:00","2019/05/31 16:00:00","2019/02/25 10:18:53",WDRAWN,,,360,180,"2019/04/26 14:13:51","HV equipt commissioning",0,,,TG_497481
D,NETWORK,OUTAGEDETAIL,3,819579,KINCRA,CB,CB6141,"2019/05/07 08:00:00","2019/05/08 15:30:00","2019/02/25 13:17:07",MTLTP,,,180,720,"2019/04/17 13:25:50","HV equipt commissioning",0,,,62502
D,NETWORK,OUTAGEDETAIL,3,819579,KINCRA,CB,CB6142,"2019/05/07 08:00:00","2019/05/08 15:30:00","2019/02/25 13:17:07",MTLTP,,,180,720,"2019/04/17 13:25:50","HV equipt commissioning",0,,,62502
D,NETWORK,OUTAGEDETAIL,3,819579,KINCRA,LINE,KINPEW_1,"2019/05/07 08:00:00","2019/05/08 15:30:00","2019/02/25 13:17:07",MTLTP,,,180,720,"2019/04/17 13:25:50","HV equipt commissioning",0,,,62502
D,NETWORK,OUTAGEDETAIL,3,819579,PENO_W,CB,CB6261,"2019/05/07 08:00:00","2019/05/08 15:30:00","2019/02/25 13:17:07",MTLTP,,,180,720,"2019/04/17 13:25:50","HV equipt commissioning",0,,,62502
D,NETWORK,OUTAGEDETAIL,3,819579,PENO_W,CB,CB6260,"2019/05/07 08:00:00","2019/05/08 15:30:00","2019/02/25 13:17:07",MTLTP,,,180,720,"2019/04/17 13:25:50","HV equipt commissioning",0,,,62502
D,NETWORK,OUTAGEDETAIL,3,819579,PENO_W,LINE,KINPEW_1,"2019/05/07 08:00:00","2019/05/08 15:30:00","2019/02/25 13:17:07",MTLTP,,,180,720,"2019/04/17 13:25:50","HV equipt commissioning",0,,,62502
D,NETWORK,OUTAGEDETAIL,3,819599,NORTHF,CB,CB6559,"2019/06/26 08:45:00","2019/06/26 10:45:00","2019/02/25 15:07:22",MTLTP,,,60,0,"2019/04/12 14:45:58","HV equipt maintenance",0,,,65952
D,NETWORK,OUTAGEDETAIL,3,819600,NORTHF,CB,CB6550,"2019/06/26 11:00:00","2019/06/26 13:00:00","2019/02/25 15:07:23",MTLTP,,,60,0,"2019/04/12 14:46:08","HV equipt maintenance",0,,,65953
D,NETWORK,OUTAGEDETAIL,3,819608,RCTS,REAC,1REAC_1B_66,"2017/07/19 05:47:00","2020/02/29 17:00:00","2019/02/25 17:04:30",PTP,,,0,0,"2019/02/25 17:13:22","HV equipt maintenance",0,"2017/07/19 05:47:00",,1025510058
D,NETWORK,OUTAGEDETAIL,3,819639,BATS,LINE,BATS_TGTS_220,"2019/08/15 07:00:00","2019/08/15 17:00:00","2019/02/26 10:24:48",WDRAWN,"Information Update",819701,120,0,"2019/02/26 12:01:44","HV equipt maintenance",0,,,1000025225
D,NETWORK,OUTAGEDETAIL,3,819639,TGTS,LINE,BATS_TGTS_220,"2019/08/15 07:00:00","2019/08/15 17:00:00","2019/02/26 10:24:48",WDRAWN,"Information Update",819701,120,0,"2019/02/26 12:01:44","HV equipt maintenance",0,,,1000025225
D,NETWORK,OUTAGEDETAIL,3,819640,BATS,LINE,BATS_TGTS_220,"2019/08/16 07:00:00","2019/08/16 17:00:00","2019/02/26 10:24:48",WDRAWN,"Information Update",819702,120,0,"2019/02/26 12:01:44","HV equipt maintenance",0,,,1000025225
D,NETWORK,OUTAGEDETAIL,3,819640,TGTS,LINE,BATS_TGTS_220,"2019/08/16 07:00:00","2019/08/16 17:00:00","2019/02/26 10:24:48",WDRAWN,"Information Update",819702,120,0,"2019/02/26 12:01:44","HV equipt maintenance",0,,,1000025225
D,NETWORK,OUTAGEDETAIL,3,819641,BATS,LINE,BATS_TGTS_220,"2019/08/17 07:00:00","2019/08/17 17:00:00","2019/02/26 10:24:48",WDRAWN,"Information Update",819703,120,0,"2019/02/26 12:01:45","HV equipt maintenance",0,,,1000025225
D,NETWORK,OUTAGEDETAIL,3,819641,TGTS,LINE,BATS_TGTS_220,"2019/08/17 07:00:00","2019/08/17 17:00:00","2019/02/26 10:24:48",WDRAWN,"Information Update",819703,120,0,"2019/02/26 12:01:45","HV equipt maintenance",0,,,1000025225
D,NETWORK,OUTAGEDETAIL,3,819642,BATS,LINE,BATS_TGTS_220,"2019/08/18 07:00:00","2019/08/18 17:00:00","2019/02/26 10:24:48",WDRAWN,"Information Update",819704,120,0,"2019/02/26 12:01:45","HV equipt maintenance",0,,,1000025225
D,NETWORK,OUTAGEDETAIL,3,819642,TGTS,LINE,BATS_TGTS_220,"2019/08/18 07:00:00","2019/08/18 17:00:00","2019/02/26 10:24:48",WDRAWN,"Information Update",819704,120,0,"2019/02/26 12:01:45","HV equipt maintenance",0,,,1000025225
D,NETWORK,OUTAGEDETAIL,3,819643,BATS,LINE,BATS_TGTS_220,"2019/08/19 07:00:00","2019/08/19 17:00:00","2019/02/26 10:24:48",WDRAWN,"Information Update",819705,120,0,"2019/02/26 12:01:45","HV equipt maintenance",0,,,1000025225
D,NETWORK,OUTAGEDETAIL,3,819643,TGTS,LINE,BATS_TGTS_220,"2019/08/19 07:00:00","2019/08/19 17:00:00","2019/02/26 10:24:48",WDRAWN,"Information Update",819705,120,0,"2019/02/26 12:01:45","HV equipt maintenance",0,,,1000025225
D,NETWORK,OUTAGEDETAIL,3,819644,BATS,LINE,BATS_TGTS_220,"2019/08/20 07:00:00","2019/08/20 17:00:00","2019/02/26 10:24:48",WDRAWN,"Information Update",819706,120,0,"2019/02/26 12:01:45","HV equipt maintenance",0,,,1000025225
D,NETWORK,OUTAGEDETAIL,3,819644,TGTS,LINE,BATS_TGTS_220,"2019/08/20 07:00:00","2019/08/20 17:00:00","2019/02/26 10:24:48",WDRAWN,"Information Update",819706,120,0,"2019/02/26 12:01:45","HV equipt maintenance",0,,,1000025225
D,NETWORK,OUTAGEDETAIL,3,819645,BATS,LINE,BATS_TGTS_220,"2019/08/21 07:00:00","2019/08/21 17:00:00","2019/02/26 10:24:48",WDRAWN,"Information Update",819707,120,0,"2019/02/26 12:01:45","HV equipt maintenance",0,,,1000025225
D,NETWORK,OUTAGEDETAIL,3,819645,TGTS,LINE,BATS_TGTS_220,"2019/08/21 07:00:00","2019/08/21 17:00:00","2019/02/26 10:24:48",WDRAWN,"Information Update",819707,120,0,"2019/02/26 12:01:45","HV equipt maintenance",0,,,1000025225
D,NETWORK,OUTAGEDETAIL,3,819646,BATS,LINE,BATS_TGTS_220,"2019/08/22 07:00:00","2019/08/22 17:00:00","2019/02/26 10:24:48",WDRAWN,"Information Update",819708,120,0,"2019/02/26 12:01:45","HV equipt maintenance",0,,,1000025225
D,NETWORK,OUTAGEDETAIL,3,819646,TGTS,LINE,BATS_TGTS_220,"2019/08/22 07:00:00","2019/08/22 17:00:00","2019/02/26 10:24:48",WDRAWN,"Information Update",819708,120,0,"2019/02/26 12:01:45","HV equipt maintenance",0,,,1000025225
D,NETWORK,OUTAGEDETAIL,3,819647,BATS,LINE,BATS_TGTS_220,"2019/08/23 07:00:00","2019/08/23 17:00:00","2019/02/26 10:24:48",WDRAWN,"Information Update",819709,120,0,"2019/02/26 12:01:45","HV equipt maintenance",0,,,1000025225
D,NETWORK,OUTAGEDETAIL,3,819647,TGTS,LINE,BATS_TGTS_220,"2019/08/23 07:00:00","2019/08/23 17:00:00","2019/02/26 10:24:48",WDRAWN,"Information Update",819709,120,0,"2019/02/26 12:01:45","HV equipt maintenance",0,,,1000025225
D,NETWORK,OUTAGEDETAIL,3,819648,BATS,LINE,BATS_TGTS_220,"2019/08/24 07:00:00","2019/08/24 17:00:00","2019/02/26 10:24:48",WDRAWN,"Information Update",819710,120,0,"2019/02/26 12:01:45","HV equipt maintenance",0,,,1000025225
D,NETWORK,OUTAGEDETAIL,3,819648,TGTS,LINE,BATS_TGTS_220,"2019/08/24 07:00:00","2019/08/24 17:00:00","2019/02/26 10:24:48",WDRAWN,"Information Update",819710,120,0,"2019/02/26 12:01:45","HV equipt maintenance",0,,,1000025225
D,NETWORK,OUTAGEDETAIL,3,819649,BATS,LINE,BATS_TGTS_220,"2019/09/18 07:00:00","2019/09/18 17:00:00","2019/02/26 10:26:32",SUBMIT,,,120,0,"2019/02/26 10:26:32","HV equipt maintenance",0,,,1000025226
D,NETWORK,OUTAGEDETAIL,3,819649,TGTS,LINE,BATS_TGTS_220,"2019/09/18 07:00:00","2019/09/18 17:00:00","2019/02/26 10:26:32",SUBMIT,,,120,0,"2019/02/26 10:26:32","HV equipt maintenance",0,,,1000025226
D,NETWORK,OUTAGEDETAIL,3,819650,BATS,LINE,BATS_TGTS_220,"2019/09/19 07:00:00","2019/09/19 17:00:00","2019/02/26 10:26:32",SUBMIT,,,120,0,"2019/02/26 10:26:32","HV equipt maintenance",0,,,1000025226
D,NETWORK,OUTAGEDETAIL,3,819650,TGTS,LINE,BATS_TGTS_220,"2019/09/19 07:00:00","2019/09/19 17:00:00","2019/02/26 10:26:32",SUBMIT,,,120,0,"2019/02/26 10:26:32","HV equipt maintenance",0,,,1000025226
D,NETWORK,OUTAGEDETAIL,3,819651,BATS,LINE,BATS_TGTS_220,"2019/09/20 07:00:00","2019/09/20 17:00:00","2019/02/26 10:26:32",SUBMIT,,,120,0,"2019/02/26 10:26:32","HV equipt maintenance",0,,,1000025226
D,NETWORK,OUTAGEDETAIL,3,819651,TGTS,LINE,BATS_TGTS_220,"2019/09/20 07:00:00","2019/09/20 17:00:00","2019/02/26 10:26:32",SUBMIT,,,120,0,"2019/02/26 10:26:32","HV equipt maintenance",0,,,1000025226
D,NETWORK,OUTAGEDETAIL,3,819652,BATS,LINE,BATS_TGTS_220,"2019/09/21 07:00:00","2019/09/21 17:00:00","2019/02/26 10:26:32",SUBMIT,,,120,0,"2019/02/26 10:26:32","HV equipt maintenance",0,,,1000025226
D,NETWORK,OUTAGEDETAIL,3,819652,TGTS,LINE,BATS_TGTS_220,"2019/09/21 07:00:00","2019/09/21 17:00:00","2019/02/26 10:26:32",SUBMIT,,,120,0,"2019/02/26 10:26:32","HV equipt maintenance",0,,,1000025226
D,NETWORK,OUTAGEDETAIL,3,819653,BATS,LINE,BATS_TGTS_220,"2019/09/22 07:00:00","2019/09/22 17:00:00","2019/02/26 10:26:32",SUBMIT,,,120,0,"2019/02/26 10:26:32","HV equipt maintenance",0,,,1000025226
D,NETWORK,OUTAGEDETAIL,3,819653,TGTS,LINE,BATS_TGTS_220,"2019/09/22 07:00:00","2019/09/22 17:00:00","2019/02/26 10:26:32",SUBMIT,,,120,0,"2019/02/26 10:26:32","HV equipt maintenance",0,,,1000025226
D,NETWORK,OUTAGEDETAIL,3,819654,BATS,LINE,BATS_TGTS_220,"2019/09/23 07:00:00","2019/09/23 17:00:00","2019/02/26 10:26:32",SUBMIT,,,120,0,"2019/02/26 10:26:32","HV equipt maintenance",0,,,1000025226
D,NETWORK,OUTAGEDETAIL,3,819654,TGTS,LINE,BATS_TGTS_220,"2019/09/23 07:00:00","2019/09/23 17:00:00","2019/02/26 10:26:32",SUBMIT,,,120,0,"2019/02/26 10:26:32","HV equipt maintenance",0,,,1000025226
D,NETWORK,OUTAGEDETAIL,3,819655,BATS,LINE,BATS_TGTS_220,"2019/09/24 07:00:00","2019/09/24 17:00:00","2019/02/26 10:26:32",SUBMIT,,,120,0,"2019/02/26 10:26:32","HV equipt maintenance",0,,,1000025226
D,NETWORK,OUTAGEDETAIL,3,819655,TGTS,LINE,BATS_TGTS_220,"2019/09/24 07:00:00","2019/09/24 17:00:00","2019/02/26 10:26:32",SUBMIT,,,120,0,"2019/02/26 10:26:32","HV equipt maintenance",0,,,1000025226
D,NETWORK,OUTAGEDETAIL,3,819656,BATS,LINE,BATS_TGTS_220,"2019/09/25 07:00:00","2019/09/25 17:00:00","2019/02/26 10:26:32",SUBMIT,,,120,0,"2019/02/26 10:26:32","HV equipt maintenance",0,,,1000025226
D,NETWORK,OUTAGEDETAIL,3,819656,TGTS,LINE,BATS_TGTS_220,"2019/09/25 07:00:00","2019/09/25 17:00:00","2019/02/26 10:26:32",SUBMIT,,,120,0,"2019/02/26 10:26:32","HV equipt maintenance",0,,,1000025226
D,NETWORK,OUTAGEDETAIL,3,819657,BATS,LINE,BATS_TGTS_220,"2019/09/26 07:00:00","2019/09/26 17:00:00","2019/02/26 10:26:32",SUBMIT,,,120,0,"2019/02/26 10:26:32","HV equipt maintenance",0,,,1000025226
D,NETWORK,OUTAGEDETAIL,3,819657,TGTS,LINE,BATS_TGTS_220,"2019/09/26 07:00:00","2019/09/26 17:00:00","2019/02/26 10:26:32",SUBMIT,,,120,0,"2019/02/26 10:26:32","HV equipt maintenance",0,,,1000025226
D,NETWORK,OUTAGEDETAIL,3,819658,BATS,LINE,BATS_TGTS_220,"2019/10/16 06:00:00","2019/10/16 16:00:00","2019/02/26 10:27:24",SUBMIT,,,120,0,"2019/02/26 10:27:24","HV equipt maintenance",0,,,1000025227
D,NETWORK,OUTAGEDETAIL,3,819658,TGTS,LINE,BATS_TGTS_220,"2019/10/16 06:00:00","2019/10/16 16:00:00","2019/02/26 10:27:24",SUBMIT,,,120,0,"2019/02/26 10:27:24","HV equipt maintenance",0,,,1000025227
D,NETWORK,OUTAGEDETAIL,3,819659,BATS,LINE,BATS_TGTS_220,"2019/10/17 06:00:00","2019/10/17 16:00:00","2019/02/26 10:27:24",SUBMIT,,,120,0,"2019/02/26 10:27:24","HV equipt maintenance",0,,,1000025227
D,NETWORK,OUTAGEDETAIL,3,819659,TGTS,LINE,BATS_TGTS_220,"2019/10/17 06:00:00","2019/10/17 16:00:00","2019/02/26 10:27:24",SUBMIT,,,120,0,"2019/02/26 10:27:24","HV equipt maintenance",0,,,1000025227
D,NETWORK,OUTAGEDETAIL,3,819660,BATS,LINE,BATS_TGTS_220,"2019/10/18 06:00:00","2019/10/18 16:00:00","2019/02/26 10:27:24",SUBMIT,,,120,0,"2019/02/26 10:27:24","HV equipt maintenance",0,,,1000025227
D,NETWORK,OUTAGEDETAIL,3,819660,TGTS,LINE,BATS_TGTS_220,"2019/10/18 06:00:00","2019/10/18 16:00:00","2019/02/26 10:27:24",SUBMIT,,,120,0,"2019/02/26 10:27:24","HV equipt maintenance",0,,,1000025227
D,NETWORK,OUTAGEDETAIL,3,819661,BATS,LINE,BATS_TGTS_220,"2019/10/19 06:00:00","2019/10/19 16:00:00","2019/02/26 10:27:24",SUBMIT,,,120,0,"2019/02/26 10:27:24","HV equipt maintenance",0,,,1000025227
D,NETWORK,OUTAGEDETAIL,3,819661,TGTS,LINE,BATS_TGTS_220,"2019/10/19 06:00:00","2019/10/19 16:00:00","2019/02/26 10:27:24",SUBMIT,,,120,0,"2019/02/26 10:27:24","HV equipt maintenance",0,,,1000025227
D,NETWORK,OUTAGEDETAIL,3,819662,BATS,LINE,BATS_TGTS_220,"2019/10/20 06:00:00","2019/10/20 16:00:00","2019/02/26 10:27:24",SUBMIT,,,120,0,"2019/02/26 10:27:24","HV equipt maintenance",0,,,1000025227
D,NETWORK,OUTAGEDETAIL,3,819662,TGTS,LINE,BATS_TGTS_220,"2019/10/20 06:00:00","2019/10/20 16:00:00","2019/02/26 10:27:24",SUBMIT,,,120,0,"2019/02/26 10:27:24","HV equipt maintenance",0,,,1000025227
D,NETWORK,OUTAGEDETAIL,3,819663,BATS,LINE,BATS_TGTS_220,"2019/10/21 06:00:00","2019/10/21 16:00:00","2019/02/26 10:27:24",SUBMIT,,,120,0,"2019/02/26 10:27:24","HV equipt maintenance",0,,,1000025227
D,NETWORK,OUTAGEDETAIL,3,819663,TGTS,LINE,BATS_TGTS_220,"2019/10/21 06:00:00","2019/10/21 16:00:00","2019/02/26 10:27:24",SUBMIT,,,120,0,"2019/02/26 10:27:24","HV equipt maintenance",0,,,1000025227
D,NETWORK,OUTAGEDETAIL,3,819664,BATS,LINE,BATS_TGTS_220,"2019/10/22 06:00:00","2019/10/22 16:00:00","2019/02/26 10:27:24",SUBMIT,,,120,0,"2019/02/26 10:27:24","HV equipt maintenance",0,,,1000025227
D,NETWORK,OUTAGEDETAIL,3,819664,TGTS,LINE,BATS_TGTS_220,"2019/10/22 06:00:00","2019/10/22 16:00:00","2019/02/26 10:27:24",SUBMIT,,,120,0,"2019/02/26 10:27:24","HV equipt maintenance",0,,,1000025227
D,NETWORK,OUTAGEDETAIL,3,819665,BATS,LINE,BATS_TGTS_220,"2019/10/23 06:00:00","2019/10/23 16:00:00","2019/02/26 10:27:24",SUBMIT,,,120,0,"2019/02/26 10:27:24","HV equipt maintenance",0,,,1000025227
D,NETWORK,OUTAGEDETAIL,3,819665,TGTS,LINE,BATS_TGTS_220,"2019/10/23 06:00:00","2019/10/23 16:00:00","2019/02/26 10:27:24",SUBMIT,,,120,0,"2019/02/26 10:27:24","HV equipt maintenance",0,,,1000025227
D,NETWORK,OUTAGEDETAIL,3,819666,BATS,LINE,BATS_TGTS_220,"2019/10/24 06:00:00","2019/10/24 16:00:00","2019/02/26 10:27:24",SUBMIT,,,120,0,"2019/02/26 10:27:24","HV equipt maintenance",0,,,1000025227
D,NETWORK,OUTAGEDETAIL,3,819666,TGTS,LINE,BATS_TGTS_220,"2019/10/24 06:00:00","2019/10/24 16:00:00","2019/02/26 10:27:24",SUBMIT,,,120,0,"2019/02/26 10:27:24","HV equipt maintenance",0,,,1000025227
D,NETWORK,OUTAGEDETAIL,3,819667,BATS,LINE,BATS_TGTS_220,"2019/10/25 06:00:00","2019/10/25 16:00:00","2019/02/26 10:27:24",SUBMIT,,,120,0,"2019/02/26 10:27:24","HV equipt maintenance",0,,,1000025227
D,NETWORK,OUTAGEDETAIL,3,819667,TGTS,LINE,BATS_TGTS_220,"2019/10/25 06:00:00","2019/10/25 16:00:00","2019/02/26 10:27:24",SUBMIT,,,120,0,"2019/02/26 10:27:24","HV equipt maintenance",0,,,1000025227
D,NETWORK,OUTAGEDETAIL,3,819668,BATS,LINE,BATS_TGTS_220,"2019/11/13 06:00:00","2019/11/13 16:00:00","2019/02/26 10:28:23",SUBMIT,,,120,0,"2019/02/26 10:28:23","HV equipt maintenance",0,,,1000025228
D,NETWORK,OUTAGEDETAIL,3,819668,TGTS,LINE,BATS_TGTS_220,"2019/11/13 06:00:00","2019/11/13 16:00:00","2019/02/26 10:28:23",SUBMIT,,,120,0,"2019/02/26 10:28:23","HV equipt maintenance",0,,,1000025228
D,NETWORK,OUTAGEDETAIL,3,819669,BATS,LINE,BATS_TGTS_220,"2019/11/14 06:00:00","2019/11/14 16:00:00","2019/02/26 10:28:23",SUBMIT,,,120,0,"2019/02/26 10:28:23","HV equipt maintenance",0,,,1000025228
D,NETWORK,OUTAGEDETAIL,3,819669,TGTS,LINE,BATS_TGTS_220,"2019/11/14 06:00:00","2019/11/14 16:00:00","2019/02/26 10:28:23",SUBMIT,,,120,0,"2019/02/26 10:28:23","HV equipt maintenance",0,,,1000025228
D,NETWORK,OUTAGEDETAIL,3,819670,BATS,LINE,BATS_TGTS_220,"2019/11/15 06:00:00","2019/11/15 16:00:00","2019/02/26 10:28:23",SUBMIT,,,120,0,"2019/02/26 10:28:23","HV equipt maintenance",0,,,1000025228
D,NETWORK,OUTAGEDETAIL,3,819670,TGTS,LINE,BATS_TGTS_220,"2019/11/15 06:00:00","2019/11/15 16:00:00","2019/02/26 10:28:23",SUBMIT,,,120,0,"2019/02/26 10:28:23","HV equipt maintenance",0,,,1000025228
D,NETWORK,OUTAGEDETAIL,3,819671,BATS,LINE,BATS_TGTS_220,"2019/11/16 06:00:00","2019/11/16 16:00:00","2019/02/26 10:28:23",SUBMIT,,,120,0,"2019/02/26 10:28:23","HV equipt maintenance",0,,,1000025228
D,NETWORK,OUTAGEDETAIL,3,819671,TGTS,LINE,BATS_TGTS_220,"2019/11/16 06:00:00","2019/11/16 16:00:00","2019/02/26 10:28:23",SUBMIT,,,120,0,"2019/02/26 10:28:23","HV equipt maintenance",0,,,1000025228
D,NETWORK,OUTAGEDETAIL,3,819672,BATS,LINE,BATS_TGTS_220,"2019/11/17 06:00:00","2019/11/17 16:00:00","2019/02/26 10:28:23",SUBMIT,,,120,0,"2019/02/26 10:28:23","HV equipt maintenance",0,,,1000025228
D,NETWORK,OUTAGEDETAIL,3,819672,TGTS,LINE,BATS_TGTS_220,"2019/11/17 06:00:00","2019/11/17 16:00:00","2019/02/26 10:28:23",SUBMIT,,,120,0,"2019/02/26 10:28:23","HV equipt maintenance",0,,,1000025228
D,NETWORK,OUTAGEDETAIL,3,819673,BATS,LINE,BATS_TGTS_220,"2019/11/18 06:00:00","2019/11/18 16:00:00","2019/02/26 10:28:23",SUBMIT,,,120,0,"2019/02/26 10:28:23","HV equipt maintenance",0,,,1000025228
D,NETWORK,OUTAGEDETAIL,3,819673,TGTS,LINE,BATS_TGTS_220,"2019/11/18 06:00:00","2019/11/18 16:00:00","2019/02/26 10:28:23",SUBMIT,,,120,0,"2019/02/26 10:28:23","HV equipt maintenance",0,,,1000025228
D,NETWORK,OUTAGEDETAIL,3,819674,BATS,LINE,BATS_TGTS_220,"2019/11/19 06:00:00","2019/11/19 16:00:00","2019/02/26 10:28:23",SUBMIT,,,120,0,"2019/02/26 10:28:23","HV equipt maintenance",0,,,1000025228
D,NETWORK,OUTAGEDETAIL,3,819674,TGTS,LINE,BATS_TGTS_220,"2019/11/19 06:00:00","2019/11/19 16:00:00","2019/02/26 10:28:23",SUBMIT,,,120,0,"2019/02/26 10:28:23","HV equipt maintenance",0,,,1000025228
D,NETWORK,OUTAGEDETAIL,3,819675,BATS,LINE,BATS_TGTS_220,"2019/11/20 06:00:00","2019/11/20 16:00:00","2019/02/26 10:28:23",SUBMIT,,,120,0,"2019/02/26 10:28:23","HV equipt maintenance",0,,,1000025228
D,NETWORK,OUTAGEDETAIL,3,819675,TGTS,LINE,BATS_TGTS_220,"2019/11/20 06:00:00","2019/11/20 16:00:00","2019/02/26 10:28:23",SUBMIT,,,120,0,"2019/02/26 10:28:23","HV equipt maintenance",0,,,1000025228
D,NETWORK,OUTAGEDETAIL,3,819676,BATS,LINE,BATS_TGTS_220,"2019/11/21 06:00:00","2019/11/21 16:00:00","2019/02/26 10:28:23",SUBMIT,,,120,0,"2019/02/26 10:28:23","HV equipt maintenance",0,,,1000025228
D,NETWORK,OUTAGEDETAIL,3,819676,TGTS,LINE,BATS_TGTS_220,"2019/11/21 06:00:00","2019/11/21 16:00:00","2019/02/26 10:28:23",SUBMIT,,,120,0,"2019/02/26 10:28:23","HV equipt maintenance",0,,,1000025228
D,NETWORK,OUTAGEDETAIL,3,819677,BATS,LINE,BATS_TGTS_220,"2019/11/22 06:00:00","2019/11/22 16:00:00","2019/02/26 10:28:23",SUBMIT,,,120,0,"2019/02/26 10:28:23","HV equipt maintenance",0,,,1000025228
D,NETWORK,OUTAGEDETAIL,3,819677,TGTS,LINE,BATS_TGTS_220,"2019/11/22 06:00:00","2019/11/22 16:00:00","2019/02/26 10:28:23",SUBMIT,,,120,0,"2019/02/26 10:28:23","HV equipt maintenance",0,,,1000025228
D,NETWORK,OUTAGEDETAIL,3,819679,BATS,LINE,BATS_TGTS_220,"2019/12/04 06:00:00","2019/12/04 16:00:00","2019/02/26 10:29:25",SUBMIT,,,120,0,"2019/02/26 10:29:25","HV equipt maintenance",0,,,1000025229
D,NETWORK,OUTAGEDETAIL,3,819679,TGTS,LINE,BATS_TGTS_220,"2019/12/04 06:00:00","2019/12/04 16:00:00","2019/02/26 10:29:25",SUBMIT,,,120,0,"2019/02/26 10:29:25","HV equipt maintenance",0,,,1000025229
D,NETWORK,OUTAGEDETAIL,3,819680,BATS,LINE,BATS_TGTS_220,"2019/12/05 06:00:00","2019/12/05 16:00:00","2019/02/26 10:29:25",SUBMIT,,,120,0,"2019/02/26 10:29:25","HV equipt maintenance",0,,,1000025229
D,NETWORK,OUTAGEDETAIL,3,819680,TGTS,LINE,BATS_TGTS_220,"2019/12/05 06:00:00","2019/12/05 16:00:00","2019/02/26 10:29:25",SUBMIT,,,120,0,"2019/02/26 10:29:25","HV equipt maintenance",0,,,1000025229
D,NETWORK,OUTAGEDETAIL,3,819681,BATS,LINE,BATS_TGTS_220,"2019/12/06 06:00:00","2019/12/06 16:00:00","2019/02/26 10:29:25",SUBMIT,,,120,0,"2019/02/26 10:29:25","HV equipt maintenance",0,,,1000025229
D,NETWORK,OUTAGEDETAIL,3,819681,TGTS,LINE,BATS_TGTS_220,"2019/12/06 06:00:00","2019/12/06 16:00:00","2019/02/26 10:29:25",SUBMIT,,,120,0,"2019/02/26 10:29:25","HV equipt maintenance",0,,,1000025229
D,NETWORK,OUTAGEDETAIL,3,819682,BATS,LINE,BATS_TGTS_220,"2019/12/07 06:00:00","2019/12/07 16:00:00","2019/02/26 10:29:25",SUBMIT,,,120,0,"2019/02/26 10:29:25","HV equipt maintenance",0,,,1000025229
D,NETWORK,OUTAGEDETAIL,3,819682,TGTS,LINE,BATS_TGTS_220,"2019/12/07 06:00:00","2019/12/07 16:00:00","2019/02/26 10:29:25",SUBMIT,,,120,0,"2019/02/26 10:29:25","HV equipt maintenance",0,,,1000025229
D,NETWORK,OUTAGEDETAIL,3,819683,BATS,LINE,BATS_TGTS_220,"2019/12/08 06:00:00","2019/12/08 16:00:00","2019/02/26 10:29:25",SUBMIT,,,120,0,"2019/02/26 10:29:25","HV equipt maintenance",0,,,1000025229
