C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,06:45:37,0000000307942207,P5MIN,0000000307942204
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 06:50:00","2019/05/16 06:50:00",0,3031054626.0740,0,0,0,169.804,0,212,,,,,0,0,0,0,"2019/05/16 06:45:26"
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",T^T_LIPM_1,-134.65332,0,0,"2019/05/16 06:45:26",,"2017/07/05 00:00:00",1,-322.74574
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",T^T_NIL_BL_1,11658.56756,0,0,"2019/05/16 06:45:26",,"2017/07/05 00:00:00",1,272.48635
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",T^T_NIL_BL_2,12623.41088,0,0,"2019/05/16 06:45:26",,"2017/07/05 00:00:00",1,-333.01184
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",T^T_NIL_BL_4,1943.42634,0,0,"2019/05/16 06:45:26",,"2017/07/05 00:00:00",1,-366.62223
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",T^T_NIL_BL_5,933.93621,0,0,"2019/05/16 06:45:26",,"2017/07/05 00:00:00",1,-348.26029
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",T^T_NIL_BL_6,201.24886,0,0,"2019/05/16 06:45:26",,"2017/07/05 00:00:00",1,-194.73701
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",T^T_NIL_BL_7,1099.83666,0,0,"2019/05/16 06:45:26",,"2017/07/05 00:00:00",1,-341.09925
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",T^V_LIPM_BL_6,621.7701,0,0,"2019/05/16 06:45:26",,"2013/08/21 00:00:00",1,200
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",T^V_NIL_10,10679.11255,0,0,"2019/05/16 06:45:26",,"2017/10/10 00:00:00",1,200
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",T^V_NIL_11,10477.37866,0,0,"2019/05/16 06:45:26",,"2019/01/25 00:00:00",1,230.10699
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",T^V_NIL_8,10276.00163,0,0,"2019/05/16 06:45:26",,"2018/05/31 00:00:00",1,153.59861
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",T^V_NIL_9,594,0,0,"2019/05/16 06:45:26",,"2015/09/29 00:00:00",1,200
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",T^V_NIL_BL_6,639.02524,0,0,"2019/05/16 06:45:26",,"2013/08/21 00:00:00",1,200
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",T_LIPM1_SLOAD_1_N-2,572.96571,-435000,7.82466,"2019/05/16 06:45:26",,"2019/05/10 00:00:00",1,580.79037
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",T_ROCOF_1,818.04435,0,0,"2019/05/16 06:45:26",,"2014/07/31 00:00:00",1,-148.88585
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",T_ROCOF_2,10824.60968,0,0,"2019/05/16 06:45:26",,"2014/07/31 00:00:00",1,-185.84377
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",T_ROCOF_3,11584.92699,0,0,"2019/05/16 06:45:26",,"2014/01/09 00:00:00",1,-177.321
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",T_V_NIL_BL1,200,-31.5792,0,"2019/05/16 06:45:26",,"2008/05/26 00:00:00",1,200
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",T_V_NIL_FCSPS,500.80237,0,0,"2019/05/16 06:45:26",,"2013/08/21 00:00:00",1,200
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V::N_NIL_Q1,19872.80911,0,0,"2019/05/16 06:45:26",,"2019/05/01 00:00:00",1,-1566.38553
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V::N_NIL_Q2,9872.80911,0,0,"2019/05/16 06:45:26",,"2019/05/01 00:00:00",1,-1404.23953
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V::N_NIL_S,773.90038,0,0,"2019/05/16 06:45:26",,"2019/05/01 00:00:00",1,-612.17307
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V::N_NIL_SD,10648.17602,0,0,"2019/05/16 06:45:26",,"2019/05/01 00:00:00",1,-588.45233
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V::N_NIL_V,700.88969,0,0,"2019/05/16 06:45:26",,"2019/05/01 00:00:00",1,-706.2164
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V::S_NIL_MAXG_1,684.23095,0,0,"2019/05/16 06:45:26",,"2019/02/05 00:00:00",1,-285.38626
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V::S_NIL_MAXG_2,10000,0,0,"2019/05/16 06:45:26",,"2019/02/05 00:00:00",1,-285.17682
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V::S_NIL_MAXG_3,10000,0,0,"2019/05/16 06:45:26",,"2019/02/05 00:00:00",1,-285.65554
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V::S_NIL_MAXG_SECP_1,10000,0,0,"2019/05/16 06:45:26",,"2019/02/11 00:00:00",1,-284.87762
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V::S_NIL_MAXG_SECP_2,10000,0,0,"2019/05/16 06:45:26",,"2019/02/11 00:00:00",1,-285.17682
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V::S_NIL_SETB_SECP_1,10000,0,0,"2019/05/16 06:45:26",,"2019/02/11 00:00:00",1,-284.60834
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V::S_NIL_SETB_SECP_2,10000,0,0,"2019/05/16 06:45:26",,"2019/02/11 00:00:00",1,-284.6981
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V::S_NIL_TBSE_1,788.24834,0,0,"2019/05/16 06:45:26",,"2019/02/04 00:00:00",1,-284.60834
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V::S_NIL_TBSE_2,10000,0,0,"2019/05/16 06:45:26",,"2019/02/04 00:00:00",1,-284.6981
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V::S_TBTX_MAXG,675.31756,0,0,"2019/05/16 06:45:26",,"2019/02/21 00:00:00",1,-285.32642
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V::S_TBTX_MAXG_2-DS,10000,0,0,"2019/05/16 06:45:26",,"2019/02/21 00:00:00",1,-284.45874
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V::S_TBTX_SETB,782.05541,0,0,"2019/05/16 06:45:26",,"2019/02/21 00:00:00",1,-284.03986
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V::S_TBTX_SETB_2-DS,10000,0,0,"2019/05/16 06:45:26",,"2019/02/21 00:00:00",1,-284.45874
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V::V_1900,1900,0,0,"2019/05/16 06:45:26",,"2018/08/24 00:00:00",1,435.10459
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V:SS_680_OSC_AUTO,10000,0,0,"2019/05/16 06:45:26",,"2016/06/30 00:00:00",1,-323.63026
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V:SS_790_1,10000,0,0,"2019/05/16 06:45:26",,"2016/08/16 00:00:00",1,-323.63026
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V:SS_790_OSC_AUTO,10790,0,0,"2019/05/16 06:45:26",,"2016/06/30 00:00:00",1,-323.63026
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V:SS_820_HY_TEST,820,0,0,"2019/05/16 06:45:26",,"2018/08/07 00:00:00",1,-323.63026
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V:SS_820_HY_TEST_DYN,820,0,0,"2019/05/16 06:45:26",,"2016/11/21 00:00:00",1,-323.63026
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V:SS_870_HY_TEST,870,0,0,"2019/05/16 06:45:26",,"2018/08/07 00:00:00",1,-323.63026
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V:SS_870_HY_TEST_DYN,870,0,0,"2019/05/16 06:45:26",,"2016/11/21 00:00:00",1,-323.63026
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V:SS_920,920,0,0,"2019/05/16 06:45:26",,"2018/08/07 00:00:00",1,-323.63026
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V:S_460_OSC_AUTO,10000,0,0,"2019/05/16 06:45:26",,"2016/06/30 00:00:00",1,-287.63026
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V:S_570_1,10000,0,0,"2019/05/16 06:45:26",,"2016/08/16 00:00:00",1,-287.63026
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V:S_570_OSC_AUTO,10570,0,0,"2019/05/16 06:45:26",,"2016/06/30 00:00:00",1,-287.63026
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V:S_600_HY_TEST,600,0,0,"2019/05/16 06:45:26",,"2018/08/07 00:00:00",1,-287.63026
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V:S_600_HY_TEST_DYN,600,0,0,"2019/05/16 06:45:26",,"2016/11/21 00:00:00",1,-287.63026
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V:S_650_HY_TEST,650,0,0,"2019/05/16 06:45:26",,"2018/08/07 00:00:00",1,-287.63026
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V:S_650_HY_TEST_DYN,650,0,0,"2019/05/16 06:45:26",,"2016/11/21 00:00:00",1,-287.63026
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V:S_700,700,0,0,"2019/05/16 06:45:26",,"2018/08/07 00:00:00",1,-287.63026
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V:T_NIL_BL_1,1077.82815,0,0,"2019/05/16 06:45:26",,"2013/08/21 00:00:00",1,-200
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>>N-NIL_HA,1339.39472,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,553.46284
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>>N-NIL_HB,1398.37298,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,587.59414
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>>N-NIL_HG,1437.34832,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,514.47603
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>>N-NIL_HH,1840.75222,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,650.2431
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>>SML_NIL_5,642.45149,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,-165.10156
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>>SML_NIL_6,739.15334,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,56.61265
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>>SML_NIL_7A,10129.05442,0,0,"2019/05/16 06:45:26",,"2019/04/23 00:00:00",1,-42.83458
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>>SML_NIL_7B,10163.39743,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,-42.73513
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>>SML_NIL_7C,10158.57072,0,0,"2019/05/16 06:45:26",,"2019/04/23 00:00:00",1,-42.92843
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>>SML_NIL_8,346.20516,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,-76.33609
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>>SML_NIL_8_5M,346.20516,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,-76.33609
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>>SML_NSWRB_11,600.352,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,-98.71166
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>>S_NIL_DVBG_DVBR,1274.18094,0,0,"2019/05/16 06:45:26",,"2019/05/14 00:00:00",1,196.83286
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>>V_NIL1A_R,1244.01499,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,-570.82265
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>>V_NIL_1A,2000.02906,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,504.4329
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>>V_NIL_1B,2004.42753,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,504.4354
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>>V_NIL_2A_R,5117.47724,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,2906.1713
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>>V_NIL_2B_R,15117.47724,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,2726.3933
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>>V_NIL_3,2253.18066,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,570.79849
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>>V_NIL_4A,1256.13955,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,-69.66399
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>>V_NIL_4B,1165.01986,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,-69.7043
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>>V_NIL_4C,787.5716,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,-69.62001
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>>V_NIL_5,915.99653,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,76.51934
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>>V_NIL_6,403.60468,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,-57.01634
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>>V_NIL_6A_R,6618.0768,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,3863.35204
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>>V_NIL_6B_R,16618.0768,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,3567.10404
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>SML_NSWRB_10,490.19851,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,-88.64052
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>SML_NSWRB_9,329.18371,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,-99.16557
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>S_NIL_HYSE,742,0,0,"2019/05/16 06:45:26",,"2015/07/02 00:00:00",1,-287.63026
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>S_NIL_SETX_SETX,123.60908,0,0,"2019/05/16 06:45:26",,"2019/03/14 00:00:00",2,-2.992
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>V_NIL_13,482.6049,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,0.44063
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>V_NIL_14,327.87288,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,0.44066
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>V_NIL_16,10295.56088,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,0.44066
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>V_NIL_17,10139.42,0,0,"2019/05/16 06:45:26",,"2019/02/28 00:00:00",1,0
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>V_NIL_6,648.88591,0,0,"2019/05/16 06:45:26",,"2019/04/23 00:00:00",1,12.7525
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>V_NIL_7,946.41226,0,0,"2019/05/16 06:45:26",,"2019/01/29 00:00:00",1,180.09184
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>V_NIL_9,571.99795,0,0,"2019/05/16 06:45:26",,"2019/03/05 00:00:00",1,11.182
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>V_NIL_RADIAL_10,12347.65189,0,0,"2019/05/16 06:45:26",,"2019/05/06 00:00:00",1,1456
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V>V_NIL_RADIAL_11,2157.10301,0,0,"2019/05/16 06:45:26",,"2019/01/11 00:00:00",1,1076
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",VSML_220,220,0,0,"2019/05/16 06:45:26",,"2012/07/04 00:00:00",1,-36
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",VSML_ROC_80,44,0,0,"2019/05/16 06:45:26",,"2016/08/23 00:00:00",1,-36
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",VSML_VFRB_OFF,240,0,0,"2019/05/16 06:45:26",,"2013/08/21 00:00:00",1,-36
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",VTBL_ROC,0,0,0,"2019/05/16 06:45:26",,"2014/01/15 00:00:00",1,-200
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V^SML_NIL_3,169.71109,0,0,"2019/05/16 06:45:26",,"2017/04/18 00:00:00",1,-36
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V^SML_NSWRB_2,201.85911,0,0,"2019/05/16 06:45:26",,"2018/08/06 00:00:00",1,-36
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V^S_HYCP,643.15329,0,0,"2019/05/16 06:45:26",,"2016/07/25 00:00:00",1,-287.63026
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V^^N_NIL_1,844.82214,0,0,"2019/05/16 06:45:26",,"2019/05/15 00:00:00",1,155.82491
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V^^S_NIL_MAXG_1,653.06127,0,0,"2019/05/16 06:45:26",,"2019/02/05 00:00:00",1,-285.26658
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V^^S_NIL_MAXG_2,10000,0,0,"2019/05/16 06:45:26",,"2019/02/05 00:00:00",1,-284.8477
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V^^S_NIL_MAXG_3,10000,0,0,"2019/05/16 06:45:26",,"2019/02/05 00:00:00",1,-285.08706
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V^^S_NIL_MAXG_SECP_1,10000,0,0,"2019/05/16 06:45:26",,"2019/02/11 00:00:00",1,-285.38626
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V^^S_NIL_MAXG_SECP_2,10000,0,0,"2019/05/16 06:45:26",,"2019/02/11 00:00:00",1,-284.8477
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V^^S_NIL_SETB_SECP_1,10000,0,0,"2019/05/16 06:45:26",,"2019/02/11 00:00:00",1,-284.87762
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V^^S_NIL_SETB_SECP_2,10000,0,0,"2019/05/16 06:45:26",,"2019/02/11 00:00:00",1,-284.72802
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V^^S_NIL_TBSE_1,797.43878,0,0,"2019/05/16 06:45:26",,"2019/02/04 00:00:00",1,-284.87762
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V^^S_NIL_TBSE_2,10000,0,0,"2019/05/16 06:45:26",,"2019/02/04 00:00:00",1,-284.72802
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V^^S_TBTX_MAXG,645.70399,0,0,"2019/05/16 06:45:26",,"2019/02/21 00:00:00",1,-285.1469
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V^^S_TBTX_MAXG_2-DS,10000,0,0,"2019/05/16 06:45:26",,"2019/02/21 00:00:00",1,-284.51858
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V^^S_TBTX_SETB,802.33862,0,0,"2019/05/16 06:45:26",,"2019/02/21 00:00:00",1,-284.66818
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V^^S_TBTX_SETB_2-DS,10000,0,0,"2019/05/16 06:45:26",,"2019/02/21 00:00:00",1,-284.48866
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V_GANWR_SF_BAT_50,50.001,0,0,"2019/05/16 06:45:26",,"2019/01/24 00:00:00",1,25
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V_S_NIL_ROCOF,1273.80002,0,0,"2019/05/16 06:45:26",,"2019/01/03 00:00:00",1,-287.63026
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V_T_NIL_BL1,478,0,0,"2019/05/16 06:45:26",,"2014/11/11 00:00:00",1,-200
D,P5MIN,CONSTRAINTSOLUTION,6,"2019/05/16 06:50:00",0,"2019/05/16 07:30:00",V_T_NIL_FCSPS,441.80103,0,0,"2019/05/16 06:45:26",,"2016/12/20 00:00:00",1,-200
