Limits as at Thu May  2 10:31:15 2019
Site Name,Plant Type,Plant ID,Region,Measurement,Level,Alternate Value,Low,High
BELALI,LINE,DVPBLI_1,SA,MVA,NORM,SAAUT/SPR,-613,613
BELALI,LINE,DVPBLI_1,SA,MVA,NORM,SAWIN,-675,675
BELALI,LINE,DVPBLI_1,SA,MVA,EMER,SASUM,-591,591
BELALI,LINE,DVPBLI_1,SA,MVA,EMER,SAAUT/SPR,-613,613
BELALI,LINE,DVPBLI_1,SA,MVA,EMER,SAWIN,-675,675
BELALI,LINE,DVPBLI_1,SA,MVA,LDSH,SASUM,-591,591
BELALI,LINE,DVPBLI_1,SA,MVA,LDSH,SAAUT/SPR,-613,613
BELALI,LINE,DVPBLI_1,SA,MVA,LDSH,SAWIN,-675,675
BELALI,LINE,WIOBLI_1,SA,MVA,NORM,SASUM,-591,591
BELALI,LINE,WIOBLI_1,SA,MVA,NORM,SAAUT/SPR,-613,613
BELALI,LINE,WIOBLI_1,SA,MVA,NORM,SAWIN,-675,675
BELALI,LINE,WIOBLI_1,SA,MVA,EMER,SASUM,-591,591
BELALI,LINE,WIOBLI_1,SA,MVA,EMER,SAAUT/SPR,-613,613
BELALI,LINE,WIOBLI_1,SA,MVA,EMER,SAWIN,-675,675
BELALI,LINE,WIOBLI_1,SA,MVA,LDSH,SASUM,-591,591
BELALI,LINE,WIOBLI_1,SA,MVA,LDSH,SAAUT/SPR,-613,613
BELALI,LINE,WIOBLI_1,SA,MVA,LDSH,SAWIN,-675,675
BERRI,LINE,MONBER66,SA,MVA,NORM,SASUM,-91,91
BERRI,LINE,MONBER66,SA,MVA,NORM,SAAUT/SPR,-91,91
BERRI,LINE,MONBER66,SA,MVA,NORM,SAWIN,-91,91
BERRI,LINE,MONBER66,SA,MVA,EMER,SASUM,-91,91
BERRI,LINE,MONBER66,SA,MVA,EMER,SAAUT/SPR,-91,91
BERRI,LINE,MONBER66,SA,MVA,EMER,SAWIN,-91,91
BERRI,LINE,MONBER66,SA,MVA,LDSH,SASUM,-91,91
BERRI,LINE,MONBER66,SA,MVA,LDSH,SAAUT/SPR,-91,91
BERRI,LINE,MONBER66,SA,MVA,LDSH,SAWIN,-91,91
BERRI,LINE,MONBER_1,SA,MVA,NORM,SASUM,-107,107
BERRI,LINE,MONBER_1,SA,MVA,NORM,SAAUT/SPR,-107,107
BERRI,LINE,MONBER_1,SA,MVA,NORM,SAWIN,-107,107
BERRI,LINE,MONBER_1,SA,MVA,EMER,SASUM,-107,107
BERRI,LINE,MONBER_1,SA,MVA,EMER,SAAUT/SPR,-107,107
BERRI,LINE,MONBER_1,SA,MVA,EMER,SAWIN,-107,107
BERRI,LINE,MONBER_1,SA,MVA,LDSH,SASUM,-107,107
BERRI,LINE,MONBER_1,SA,MVA,LDSH,SAAUT/SPR,-107,107
BERRI,LINE,MONBER_1,SA,MVA,LDSH,SAWIN,-107,107
BERRI,LINE,MONBER_2,SA,MVA,NORM,SASUM,-107,107
BERRI,LINE,MONBER_2,SA,MVA,NORM,SAAUT/SPR,-107,107
BERRI,LINE,MONBER_2,SA,MVA,NORM,SAWIN,-107,107
BERRI,LINE,MONBER_2,SA,MVA,EMER,SASUM,-107,107
BERRI,LINE,MONBER_2,SA,MVA,EMER,SAAUT/SPR,-107,107
BERRI,LINE,MONBER_2,SA,MVA,EMER,SAWIN,-107,107
BERRI,LINE,MONBER_2,SA,MVA,LDSH,SASUM,-107,107
BERRI,LINE,MONBER_2,SA,MVA,LDSH,SAAUT/SPR,-107,107
BERRI,LINE,MONBER_2,SA,MVA,LDSH,SAWIN,-107,107
BERRI,TF,T_1,SA,MVA,NORM,SASUM,-69,69
BERRI,TF,T_1,SA,MVA,NORM,SAAUT/SPR,-69,69
BERRI,TF,T_1,SA,MVA,NORM,SAWIN,-69,69
BERRI,TF,T_1,SA,MVA,EMER,SASUM,-75,75
BERRI,TF,T_1,SA,MVA,EMER,SAAUT/SPR,-75,75
BERRI,TF,T_1,SA,MVA,EMER,SAWIN,-75,75
BERRI,TF,T_1,SA,MVA,LDSH,SASUM,-75,75
BERRI,TF,T_1,SA,MVA,LDSH,SAAUT/SPR,-75,75
BERRI,TF,T_1,SA,MVA,LDSH,SAWIN,-75,75
BERRI,TF,T_2,SA,MVA,NORM,SASUM,-69,69
BERRI,TF,T_2,SA,MVA,NORM,SAAUT/SPR,-69,69
BERRI,TF,T_2,SA,MVA,NORM,SAWIN,-69,69
BERRI,TF,T_2,SA,MVA,EMER,SASUM,-75,75
BERRI,TF,T_2,SA,MVA,EMER,SAAUT/SPR,-75,75
BERRI,TF,T_2,SA,MVA,EMER,SAWIN,-75,75
BERRI,TF,T_2,SA,MVA,LDSH,SASUM,-75,75
BERRI,TF,T_2,SA,MVA,LDSH,SAAUT/SPR,-75,75
BERRI,TF,T_2,SA,MVA,LDSH,SAWIN,-75,75
BLANCH,LINE,MTGBLA_1,SA,MVA,NORM,SASUM_D,-118,118
BLANCH,LINE,MTGBLA_1,SA,MVA,NORM,SAAUT_SPR_D,-118,118
BLANCH,LINE,MTGBLA_1,SA,MVA,NORM,SAWIN_D,-126,126
BLANCH,LINE,MTGBLA_1,SA,MVA,EMER,SASUM_D,-118,118
BLANCH,LINE,MTGBLA_1,SA,MVA,EMER,SAAUT_SPR_D,-118,118
BLANCH,LINE,MTGBLA_1,SA,MVA,EMER,SAWIN_D,-126,126
BLANCH,LINE,MTGBLA_1,SA,MVA,LDSH,SASUM_D,-118,118
BLANCH,LINE,MTGBLA_1,SA,MVA,LDSH,SAAUT_SPR_D,-118,118
BLANCH,LINE,MTGBLA_1,SA,MVA,LDSH,SAWIN_D,-126,126
BLANCH,LINE,SNGBLA_1,SA,MVA,NORM,SASUM_D,-105,105
BLANCH,LINE,SNGBLA_1,SA,MVA,NORM,SAAUT_SPR_D,-111,111
BLANCH,LINE,SNGBLA_1,SA,MVA,NORM,SAWIN_D,-126,126
BLANCH,LINE,SNGBLA_1,SA,MVA,EMER,SASUM_D,-105,105
BLANCH,LINE,SNGBLA_1,SA,MVA,EMER,SAAUT_SPR_D,-111,111
BLANCH,LINE,SNGBLA_1,SA,MVA,EMER,SAWIN_D,-126,126
BLANCH,LINE,SNGBLA_1,SA,MVA,LDSH,SASUM_D,-105,105
BLANCH,LINE,SNGBLA_1,SA,MVA,LDSH,SAAUT_SPR_D,-111,111
BLANCH,LINE,SNGBLA_1,SA,MVA,LDSH,SAWIN_D,-126,126
BLANCH,TF,T_1,SA,MVA,NORM,SASUM,-77,77
BLANCH,TF,T_1,SA,MVA,NORM,SAAUT/SPR,-77,77
BLANCH,TF,T_1,SA,MVA,NORM,SAWIN,-77,77
BLANCH,TF,T_1,SA,MVA,EMER,SASUM,-82,82
BLANCH,TF,T_1,SA,MVA,EMER,SAAUT/SPR,-82,82
BLANCH,TF,T_1,SA,MVA,EMER,SAWIN,-82,82
BLANCH,TF,T_1,SA,MVA,LDSH,SASUM,-82,82
BLANCH,TF,T_1,SA,MVA,LDSH,SAAUT/SPR,-82,82
BLANCH,TF,T_1,SA,MVA,LDSH,SAWIN,-82,82
BLANCH,TF,T_2,SA,MVA,NORM,SASUM,-58,58
BLANCH,TF,T_2,SA,MVA,NORM,SAAUT/SPR,-58,58
BLANCH,TF,T_2,SA,MVA,NORM,SAWIN,-58,58
BLANCH,TF,T_2,SA,MVA,EMER,SASUM,-62,62
BLANCH,TF,T_2,SA,MVA,EMER,SAAUT/SPR,-62,62
BLANCH,TF,T_2,SA,MVA,EMER,SAWIN,-62,62
BLANCH,TF,T_2,SA,MVA,LDSH,SASUM,-62,62
BLANCH,TF,T_2,SA,MVA,LDSH,SAAUT/SPR,-62,62
BLANCH,TF,T_2,SA,MVA,LDSH,SAWIN,-62,62
BLYT_W,LINE,BHWMUN_1,SA,MVA,NORM,SASUM,-451,451
BLYT_W,LINE,BHWMUN_1,SA,MVA,NORM,SAAUT/SPR,-481,481
BLYT_W,LINE,BHWMUN_1,SA,MVA,NORM,SAWIN,-564,564
BLYT_W,LINE,BHWMUN_1,SA,MVA,EMER,SASUM,-451,451
BLYT_W,LINE,BHWMUN_1,SA,MVA,EMER,SAAUT/SPR,-481,481
BLYT_W,LINE,BHWMUN_1,SA,MVA,EMER,SAWIN,-564,564
BLYT_W,LINE,BHWMUN_1,SA,MVA,LDSH,SASUM,-451,451
BLYT_W,LINE,BHWMUN_1,SA,MVA,LDSH,SAAUT/SPR,-481,481
BLYT_W,LINE,BHWMUN_1,SA,MVA,LDSH,SAWIN,-564,564
BLYT_W,LINE,BUNBHW_1,SA,MVA,NORM,SASUM,-451,451
BLYT_W,LINE,BUNBHW_1,SA,MVA,NORM,SAAUT/SPR,-481,481
BLYT_W,LINE,BUNBHW_1,SA,MVA,NORM,SAWIN,-564,564
BLYT_W,LINE,BUNBHW_1,SA,MVA,EMER,SASUM,-451,451
BLYT_W,LINE,BUNBHW_1,SA,MVA,EMER,SAAUT/SPR,-481,481
BLYT_W,LINE,BUNBHW_1,SA,MVA,EMER,SAWIN,-564,564
BLYT_W,LINE,BUNBHW_1,SA,MVA,LDSH,SASUM,-451,451
BLYT_W,LINE,BUNBHW_1,SA,MVA,LDSH,SAAUT/SPR,-481,481
BLYT_W,LINE,BUNBHW_1,SA,MVA,LDSH,SAWIN,-564,564
BLYT_W,LINE,STSBHW_1,SA,MVA,NORM,SASUM,-500,500
BLYT_W,LINE,STSBHW_1,SA,MVA,NORM,SAAUT/SPR,-500,500
BLYT_W,LINE,STSBHW_1,SA,MVA,NORM,SAWIN,-500,500
BLYT_W,LINE,STSBHW_1,SA,MVA,EMER,SASUM,-500,500
BLYT_W,LINE,STSBHW_1,SA,MVA,EMER,SAAUT/SPR,-500,500
BLYT_W,LINE,STSBHW_1,SA,MVA,EMER,SAWIN,-500,500
BLYT_W,LINE,STSBHW_1,SA,MVA,LDSH,SASUM,-500,500
BLYT_W,LINE,STSBHW_1,SA,MVA,LDSH,SAAUT/SPR,-500,500
BLYT_W,LINE,STSBHW_1,SA,MVA,LDSH,SAWIN,-500,500
BRINKW,LINE,BRICLN_1,SA,MVA,NORM,SASUM,-160,160
BRINKW,LINE,BRICLN_1,SA,MVA,NORM,SAAUT/SPR,-160,160
BRINKW,LINE,BRICLN_1,SA,MVA,NORM,SAWIN,-160,160
BRINKW,LINE,BRICLN_1,SA,MVA,EMER,SASUM,-160,160
BRINKW,LINE,BRICLN_1,SA,MVA,EMER,SAAUT/SPR,-160,160
BRINKW,LINE,BRICLN_1,SA,MVA,EMER,SAWIN,-160,160
BRINKW,LINE,BRICLN_1,SA,MVA,LDSH,SASUM,-160,160
BRINKW,LINE,BRICLN_1,SA,MVA,LDSH,SAAUT/SPR,-160,160
BRINKW,LINE,BRICLN_1,SA,MVA,LDSH,SAWIN,-160,160
BRINKW,LINE,BRITEW_1,SA,MVA,NORM,SASUM,-289,289
BRINKW,LINE,BRITEW_1,SA,MVA,NORM,SAAUT/SPR,-336,336
BRINKW,LINE,BRITEW_1,SA,MVA,NORM,SAWIN,-452,452
BRINKW,LINE,BRITEW_1,SA,MVA,EMER,SASUM,-289,289
BRINKW,LINE,BRITEW_1,SA,MVA,EMER,SAAUT/SPR,-336,336
BRINKW,LINE,BRITEW_1,SA,MVA,EMER,SAWIN,-452,452
BRINKW,LINE,BRITEW_1,SA,MVA,LDSH,SASUM,-289,289
BRINKW,LINE,BRITEW_1,SA,MVA,LDSH,SAAUT/SPR,-336,336
BRINKW,LINE,BRITEW_1,SA,MVA,LDSH,SAWIN,-452,452
BRINKW,LINE,DVPBRI_1,SA,MVA,NORM,SASUM,-289,289
BRINKW,LINE,DVPBRI_1,SA,MVA,NORM,SAAUT/SPR,-336,336
BRINKW,LINE,DVPBRI_1,SA,MVA,NORM,SAWIN,-452,452
BRINKW,LINE,DVPBRI_1,SA,MVA,EMER,SASUM,-289,289
BRINKW,LINE,DVPBRI_1,SA,MVA,EMER,SAAUT/SPR,-336,336
BRINKW,LINE,DVPBRI_1,SA,MVA,EMER,SAWIN,-452,452
BRINKW,LINE,DVPBRI_1,SA,MVA,LDSH,SASUM,-289,289
BRINKW,LINE,DVPBRI_1,SA,MVA,LDSH,SAAUT/SPR,-336,336
BRINKW,LINE,DVPBRI_1,SA,MVA,LDSH,SAWIN,-452,452
BRINKW,LINE,REDBUN_T,SA,MVA,NORM,SASUM,-141,141
BRINKW,LINE,REDBUN_T,SA,MVA,NORM,SAAUT/SPR,-150,150
BRINKW,LINE,REDBUN_T,SA,MVA,NORM,SAWIN,-173,173
BRINKW,LINE,REDBUN_T,SA,MVA,EMER,SASUM,-141,141
BRINKW,LINE,REDBUN_T,SA,MVA,EMER,SAAUT/SPR,-150,150
BRINKW,LINE,REDBUN_T,SA,MVA,EMER,SAWIN,-173,173
BRINKW,LINE,REDBUN_T,SA,MVA,LDSH,SASUM,-141,141
BRINKW,LINE,REDBUN_T,SA,MVA,LDSH,SAAUT/SPR,-150,150
BRINKW,LINE,REDBUN_T,SA,MVA,LDSH,SAWIN,-173,173
BRINKW,TF,T_3,SA,MVA,NORM,SASUM,-200,200
BRINKW,TF,T_3,SA,MVA,NORM,SAAUT/SPR,-200,200
BRINKW,TF,T_3,SA,MVA,NORM,SAWIN,-200,200
BRINKW,TF,T_3,SA,MVA,EMER,SASUM,-210,210
BRINKW,TF,T_3,SA,MVA,EMER,SAAUT/SPR,-210,210
BRINKW,TF,T_3,SA,MVA,EMER,SAWIN,-210,210
BRINKW,TF,T_3,SA,MVA,LDSH,SASUM,-210,210
BRINKW,TF,T_3,SA,MVA,LDSH,SAAUT/SPR,-210,210
BRINKW,TF,T_3,SA,MVA,LDSH,SAWIN,-210,210
BRINKW,TF,T_5,SA,MVA,NORM,SASUM,-12,12
BRINKW,TF,T_5,SA,MVA,NORM,SAAUT/SPR,-12,12
BRINKW,TF,T_5,SA,MVA,NORM,SAWIN,-12,12
BRINKW,TF,T_5,SA,MVA,EMER,SASUM,-14,14
BRINKW,TF,T_5,SA,MVA,EMER,SAAUT/SPR,-14,14
BRINKW,TF,T_5,SA,MVA,EMER,SAWIN,-14,14
BRINKW,TF,T_5,SA,MVA,LDSH,SASUM,-14,14
BRINKW,TF,T_5,SA,MVA,LDSH,SAAUT/SPR,-14,14
BRINKW,TF,T_5,SA,MVA,LDSH,SAWIN,-14,14
BRINKW,TF,T_6,SA,MVA,NORM,SASUM,-12,12
BRINKW,TF,T_6,SA,MVA,NORM,SAAUT/SPR,-12,12
BRINKW,TF,T_6,SA,MVA,NORM,SAWIN,-12,12
BRINKW,TF,T_6,SA,MVA,EMER,SASUM,-14,14
BRINKW,TF,T_6,SA,MVA,EMER,SAAUT/SPR,-14,14
BRINKW,TF,T_6,SA,MVA,EMER,SAWIN,-14,14
BRINKW,TF,T_6,SA,MVA,LDSH,SASUM,-14,14
BRINKW,TF,T_6,SA,MVA,LDSH,SAAUT/SPR,-14,14
BRINKW,TF,T_6,SA,MVA,LDSH,SAWIN,-14,14
BUNGAM,LINE,BARBUN_1,SA,MVA,NORM,SASUM,-10,10
BUNGAM,LINE,BARBUN_1,SA,MVA,NORM,SAAUT/SPR,-26,26
BUNGAM,LINE,BARBUN_1,SA,MVA,NORM,SAWIN,-77,77
BUNGAM,LINE,BARBUN_1,SA,MVA,EMER,SASUM,-10,10
BUNGAM,LINE,BARBUN_1,SA,MVA,EMER,SAAUT/SPR,-26,26
BUNGAM,LINE,BARBUN_1,SA,MVA,EMER,SAWIN,-77,77
BUNGAM,LINE,BARBUN_1,SA,MVA,LDSH,SASUM,-10,10
BUNGAM,LINE,BARBUN_1,SA,MVA,LDSH,SAAUT/SPR,-26,26
BUNGAM,LINE,BARBUN_1,SA,MVA,LDSH,SAWIN,-77,77
BUNGAM,LINE,BRIRED_T,SA,MVA,NORM,SASUM,-141,141
BUNGAM,LINE,BRIRED_T,SA,MVA,NORM,SAAUT/SPR,-150,150
BUNGAM,LINE,BRIRED_T,SA,MVA,NORM,SAWIN,-173,173
BUNGAM,LINE,BRIRED_T,SA,MVA,EMER,SASUM,-141,141
BUNGAM,LINE,BRIRED_T,SA,MVA,EMER,SAAUT/SPR,-150,150
BUNGAM,LINE,BRIRED_T,SA,MVA,EMER,SAWIN,-173,173
BUNGAM,LINE,BRIRED_T,SA,MVA,LDSH,SASUM,-141,141
BUNGAM,LINE,BRIRED_T,SA,MVA,LDSH,SAAUT/SPR,-150,150
BUNGAM,LINE,BRIRED_T,SA,MVA,LDSH,SAWIN,-173,173
BUNGAM,LINE,BUNBHW_1,SA,MVA,NORM,SASUM,-451,451
BUNGAM,LINE,BUNBHW_1,SA,MVA,NORM,SAAUT/SPR,-481,481
BUNGAM,LINE,BUNBHW_1,SA,MVA,NORM,SAWIN,-564,564
BUNGAM,LINE,BUNBHW_1,SA,MVA,EMER,SASUM,-451,451
BUNGAM,LINE,BUNBHW_1,SA,MVA,EMER,SAAUT/SPR,-481,481
BUNGAM,LINE,BUNBHW_1,SA,MVA,EMER,SAWIN,-564,564
BUNGAM,LINE,BUNBHW_1,SA,MVA,LDSH,SASUM,-451,451
BUNGAM,LINE,BUNBHW_1,SA,MVA,LDSH,SAAUT/SPR,-481,481
BUNGAM,LINE,BUNBHW_1,SA,MVA,LDSH,SAWIN,-564,564
BUNGAM,LINE,DVPBUN_1,SA,MVA,NORM,SASUM,-429,429
BUNGAM,LINE,DVPBUN_1,SA,MVA,NORM,SAWIN,-429,429
BUNGAM,LINE,DVPBUN_1,SA,MVA,NORM,SAAUT/SPR,-429,429
BUNGAM,LINE,DVPBUN_1,SA,MVA,EMER,SASUM,-429,429
BUNGAM,LINE,DVPBUN_1,SA,MVA,EMER,SAAUT/SPR,-429,429
BUNGAM,LINE,DVPBUN_1,SA,MVA,EMER,SAWIN,-429,429
BUNGAM,LINE,DVPBUN_1,SA,MVA,LDSH,SASUM,-429,429
BUNGAM,LINE,DVPBUN_1,SA,MVA,LDSH,SAAUT/SPR,-429,429
BUNGAM,LINE,DVPBUN_1,SA,MVA,LDSH,SAWIN,-429,429
BUNGAM,LINE,PPIBUN_1,SA,MVA,NORM,SASUM,-110,110
BUNGAM,LINE,PPIBUN_1,SA,MVA,NORM,SAAUT/SPR,-116,116
BUNGAM,LINE,PPIBUN_1,SA,MVA,NORM,SAWIN,-132,132
BUNGAM,LINE,PPIBUN_1,SA,MVA,EMER,SASUM,-110,110
BUNGAM,LINE,PPIBUN_1,SA,MVA,EMER,SAAUT/SPR,-116,116
BUNGAM,LINE,PPIBUN_1,SA,MVA,EMER,SAWIN,-132,132
BUNGAM,LINE,PPIBUN_1,SA,MVA,LDSH,SASUM,-110,110
BUNGAM,LINE,PPIBUN_1,SA,MVA,LDSH,SAAUT/SPR,-116,116
BUNGAM,LINE,PPIBUN_1,SA,MVA,LDSH,SAWIN,-132,132
BUNGAM,LINE,SNWHUM_T,SA,MVA,NORM,SASUM_D,-105,105
BUNGAM,LINE,SNWHUM_T,SA,MVA,NORM,SAAUT_SPR_D,-111,111
BUNGAM,LINE,SNWHUM_T,SA,MVA,NORM,SAWIN_D,-126,126
BUNGAM,LINE,SNWHUM_T,SA,MVA,EMER,SASUM_D,-105,105
BUNGAM,LINE,SNWHUM_T,SA,MVA,EMER,SAAUT_SPR_D,-111,111
BUNGAM,LINE,SNWHUM_T,SA,MVA,EMER,SAWIN_D,-126,126
BUNGAM,LINE,SNWHUM_T,SA,MVA,LDSH,SASUM_D,-105,105
BUNGAM,LINE,SNWHUM_T,SA,MVA,LDSH,SAAUT_SPR_D,-111,111
BUNGAM,LINE,SNWHUM_T,SA,MVA,LDSH,SAWIN_D,-126,126
BUNGAM,TF,T_2,SA,MVA,NORM,SASUM,-200,200
BUNGAM,TF,T_2,SA,MVA,NORM,SAAUT/SPR,-200,200
BUNGAM,TF,T_2,SA,MVA,NORM,SAWIN,-200,200
BUNGAM,TF,T_2,SA,MVA,EMER,SASUM,-210,210
BUNGAM,TF,T_2,SA,MVA,EMER,SAAUT/SPR,-210,210
BUNGAM,TF,T_2,SA,MVA,EMER,SAWIN,-210,210
BUNGAM,TF,T_2,SA,MVA,LDSH,SASUM,-210,210
BUNGAM,TF,T_2,SA,MVA,LDSH,SAAUT/SPR,-210,210
BUNGAM,TF,T_2,SA,MVA,LDSH,SAWIN,-210,210
BUNGAM,TF,T_3,SA,MVA,NORM,SASUM,-64,64
BUNGAM,TF,T_3,SA,MVA,NORM,SAAUT/SPR,-64,64
BUNGAM,TF,T_3,SA,MVA,NORM,SAWIN,-64,64
BUNGAM,TF,T_3,SA,MVA,EMER,SASUM,-70,70
BUNGAM,TF,T_3,SA,MVA,EMER,SAAUT/SPR,-70,70
BUNGAM,TF,T_3,SA,MVA,EMER,SAWIN,-70,70
BUNGAM,TF,T_3,SA,MVA,LDSH,SASUM,-70,70
BUNGAM,TF,T_3,SA,MVA,LDSH,SAAUT/SPR,-70,70
BUNGAM,TF,T_3,SA,MVA,LDSH,SAWIN,-70,70
BUNGAM,TF,T_4,SA,MVA,NORM,SASUM,-64,64
BUNGAM,TF,T_4,SA,MVA,NORM,SAAUT/SPR,-64,64
BUNGAM,TF,T_4,SA,MVA,NORM,SAWIN,-64,64
BUNGAM,TF,T_4,SA,MVA,EMER,SASUM,-70,70
BUNGAM,TF,T_4,SA,MVA,EMER,SAAUT/SPR,-70,70
BUNGAM,TF,T_4,SA,MVA,EMER,SAWIN,-70,70
BUNGAM,TF,T_4,SA,MVA,LDSH,SASUM,-70,70
BUNGAM,TF,T_4,SA,MVA,LDSH,SAAUT/SPR,-70,70
BUNGAM,TF,T_4,SA,MVA,LDSH,SAWIN,-70,70
ARWF,LINE,ARTS_ARWF_132,VIC,MVA,NORM,BENDIGO_5D,-373,373
ARWF,LINE,ARTS_ARWF_132,VIC,MVA,NORM,BENDIGO_10D,-364,364
ARWF,LINE,ARTS_ARWF_132,VIC,MVA,NORM,BENDIGO_15D,-354,354
ARWF,LINE,ARTS_ARWF_132,VIC,MVA,NORM,BENDIGO_20D,-344,344
ARWF,LINE,ARTS_ARWF_132,VIC,MVA,NORM,BENDIGO_25D,-334,334
ARWF,LINE,ARTS_ARWF_132,VIC,MVA,NORM,BENDIGO_30D,-323,323
ARWF,LINE,ARTS_ARWF_132,VIC,MVA,NORM,BENDIGO_35D,-312,312
ARWF,LINE,ARTS_ARWF_132,VIC,MVA,NORM,BENDIGO_40D,-301,301
ARWF,LINE,ARTS_ARWF_132,VIC,MVA,NORM,BENDIGO_45D,-289,289
ARWF,LINE,ARTS_ARWF_132,VIC,MVA,EMER,BENDIGO_5D,-373,373
ARWF,LINE,ARTS_ARWF_132,VIC,MVA,EMER,BENDIGO_10D,-364,364
ARWF,LINE,ARTS_ARWF_132,VIC,MVA,EMER,BENDIGO_15D,-354,354
ARWF,LINE,ARTS_ARWF_132,VIC,MVA,EMER,BENDIGO_20D,-344,344
ARWF,LINE,ARTS_ARWF_132,VIC,MVA,EMER,BENDIGO_25D,-334,334
ARWF,LINE,ARTS_ARWF_132,VIC,MVA,EMER,BENDIGO_30D,-323,323
ARWF,LINE,ARTS_ARWF_132,VIC,MVA,EMER,BENDIGO_35D,-312,312
ARWF,LINE,ARTS_ARWF_132,VIC,MVA,EMER,BENDIGO_40D,-301,301
ARWF,LINE,ARTS_ARWF_132,VIC,MVA,EMER,BENDIGO_45D,-289,289
ARWF,LINE,ARTS_ARWF_132,VIC,MVA,LDSH,BENDIGO_5D,-373,373
ARWF,LINE,ARTS_ARWF_132,VIC,MVA,LDSH,BENDIGO_10D,-364,364
ARWF,LINE,ARTS_ARWF_132,VIC,MVA,LDSH,BENDIGO_15D,-354,354
ARWF,LINE,ARTS_ARWF_132,VIC,MVA,LDSH,BENDIGO_20D,-344,344
ARWF,LINE,ARTS_ARWF_132,VIC,MVA,LDSH,BENDIGO_25D,-334,334
ARWF,LINE,ARTS_ARWF_132,VIC,MVA,LDSH,BENDIGO_30D,-323,323
ARWF,LINE,ARTS_ARWF_132,VIC,MVA,LDSH,BENDIGO_35D,-312,312
ARWF,LINE,ARTS_ARWF_132,VIC,MVA,LDSH,BENDIGO_40D,-301,301
ARWF,LINE,ARTS_ARWF_132,VIC,MVA,LDSH,BENDIGO_45D,-289,289
ARWF,TRANS,1AT,VIC,MVA,NORM,VICSUM,-120,120
ARWF,TRANS,1AT,VIC,MVA,NORM,VICWIN,-120,120
ARWF,TRANS,1AT,VIC,MVA,EMER,VICSUM,-120,120
ARWF,TRANS,1AT,VIC,MVA,EMER,VICWIN,-120,120
ARWF,TRANS,1AT,VIC,MVA,LDSH,VICSUM,-140,140
ARWF,TRANS,1AT,VIC,MVA,LDSH,VICWIN,-140,140
ARWF,TRANS,1BT,VIC,MVA,NORM,VICSUM,-120,120
ARWF,TRANS,1BT,VIC,MVA,NORM,VICWIN,-120,120
ARWF,TRANS,1BT,VIC,MVA,EMER,VICSUM,-120,120
ARWF,TRANS,1BT,VIC,MVA,EMER,VICWIN,-120,120
ARWF,TRANS,1BT,VIC,MVA,LDSH,VICSUM,-140,140
ARWF,TRANS,1BT,VIC,MVA,LDSH,VICWIN,-140,140
MNWF,LINE,ELTS_MNWF_132,VIC,MVA,NORM,BENDIGO_5D,-373,373
MNWF,LINE,ELTS_MNWF_132,VIC,MVA,NORM,BENDIGO_10D,-364,364
MNWF,LINE,ELTS_MNWF_132,VIC,MVA,NORM,BENDIGO_15D,-354,354
MNWF,LINE,ELTS_MNWF_132,VIC,MVA,NORM,BENDIGO_20D,-344,344
MNWF,LINE,ELTS_MNWF_132,VIC,MVA,NORM,BENDIGO_25D,-334,334
MNWF,LINE,ELTS_MNWF_132,VIC,MVA,NORM,BENDIGO_30D,-323,323
MNWF,LINE,ELTS_MNWF_132,VIC,MVA,NORM,BENDIGO_35D,-312,312
MNWF,LINE,ELTS_MNWF_132,VIC,MVA,NORM,BENDIGO_40D,-301,301
MNWF,LINE,ELTS_MNWF_132,VIC,MVA,NORM,BENDIGO_45D,-289,289
MNWF,LINE,ELTS_MNWF_132,VIC,MVA,EMER,BENDIGO_5D,-373,373
MNWF,LINE,ELTS_MNWF_132,VIC,MVA,EMER,BENDIGO_10D,-364,364
MNWF,LINE,ELTS_MNWF_132,VIC,MVA,EMER,BENDIGO_15D,-354,354
MNWF,LINE,ELTS_MNWF_132,VIC,MVA,EMER,BENDIGO_20D,-344,344
MNWF,LINE,ELTS_MNWF_132,VIC,MVA,EMER,BENDIGO_25D,-334,334
MNWF,LINE,ELTS_MNWF_132,VIC,MVA,EMER,BENDIGO_30D,-323,323
MNWF,LINE,ELTS_MNWF_132,VIC,MVA,EMER,BENDIGO_35D,-312,312
MNWF,LINE,ELTS_MNWF_132,VIC,MVA,EMER,BENDIGO_40D,-301,301
MNWF,LINE,ELTS_MNWF_132,VIC,MVA,EMER,BENDIGO_45D,-289,289
MNWF,LINE,ELTS_MNWF_132,VIC,MVA,LDSH,BENDIGO_5D,-373,373
MNWF,LINE,ELTS_MNWF_132,VIC,MVA,LDSH,BENDIGO_10D,-364,364
MNWF,LINE,ELTS_MNWF_132,VIC,MVA,LDSH,BENDIGO_15D,-354,354
MNWF,LINE,ELTS_MNWF_132,VIC,MVA,LDSH,BENDIGO_20D,-344,344
MNWF,LINE,ELTS_MNWF_132,VIC,MVA,LDSH,BENDIGO_25D,-334,334
MNWF,LINE,ELTS_MNWF_132,VIC,MVA,LDSH,BENDIGO_30D,-323,323
MNWF,LINE,ELTS_MNWF_132,VIC,MVA,LDSH,BENDIGO_35D,-312,312
MNWF,LINE,ELTS_MNWF_132,VIC,MVA,LDSH,BENDIGO_40D,-301,301
MNWF,LINE,ELTS_MNWF_132,VIC,MVA,LDSH,BENDIGO_45D,-289,289
MNWF,TRANS,TX1,VIC,MVA,NORM,VICSUM,-120,120
