Upper_Deficit_BALBL1_LOWER5MIN,0.0,1050000.0
Energy_Avail0_BARCALDN,0.0,-882.005540166205
Energy_Avail1_BARCALDN,0.0,-13.429362880886426
Energy_Avail3_BARCALDN,0.0,16.110803324099724
Energy_Avail4_BARCALDN,0.0,26.84764542936288
Energy_Avail5_BARCALDN,0.0,44.75346260387812
Energy_Avail6_BARCALDN,0.0,58.171745152354575
Energy_Avail7_BARCALDN,0.0,268.4875346260388
Energy_Avail8_BARCALDN,0.0,447.47922437673134
Energy_Avail9_BARCALDN,0.0,13230.005540166205
Deficit_Trader_Energy_Capacity_BARCALDN,0.0,5550000.0
Deficit_Offer_MW_BARCALDN,0.0,17025000.0
Energy_Avail0_BBTHREE2,0.0,-999.578947368421
Energy_Avail1_BBTHREE2,0.0,-67.58897243107769
Energy_Avail2_BBTHREE2,0.0,-0.581453634085213
Energy_Avail3_BBTHREE2,0.0,9.423558897243108
Energy_Avail4_BBTHREE2,0.0,20.42105263157895
Energy_Avail5_BBTHREE2,0.0,40.421052631578945
Energy_Avail6_BBTHREE2,0.0,101.99498746867167
Energy_Avail7_BBTHREE2,0.0,172.71177944862154
Energy_Avail8_BBTHREE2,0.0,402.4862155388471
Energy_Avail9_BBTHREE2,0.0,13134.466165413533
Deficit_Trader_Energy_Capacity_BBTHREE2,0.0,5550000.0
Deficit_Offer_MW_BBTHREE2,0.0,17025000.0
Energy_Avail0_BERYLSF1,0.0,-106.9747539580659
Energy_Avail1_BERYLSF1,0.0,-32.09242618741977
Energy_Avail3_BERYLSF1,0.0,1.069747539580659
Energy_Avail4_BERYLSF1,0.0,2.139495079161318
Energy_Avail5_BERYLSF1,0.0,8.557980316645272
Energy_Avail6_BERYLSF1,0.0,17.115960633290545
Energy_Avail7_BERYLSF1,0.0,34.23192126658109
Energy_Avail8_BERYLSF1,0.0,136.92768506632436
Energy_Avail9_BERYLSF1,0.0,13905.648267008986
Deficit_Trader_Energy_Capacity_BERYLSF1,0.0,5550000.0
Deficit_Offer_MW_BERYLSF1,0.0,17025000.0
UIGF_Surplus_BERYLSF1,0.0,5775000.0
Surplus_Ramp_Rate_BERYLSF1,0.0,17325000.0
Deficit_Ramp_Rate_BERYLSF1,0.0,17325000.0
Energy_Avail0_BLUFF1,20.983,-1000.0000000000001
Energy_Avail1_BLUFF1,0.0,-900.0
Energy_Avail2_BLUFF1,0.0,-149.00113859848875
Energy_Avail3_BLUFF1,0.0,-50.853948866576964
Energy_Avail4_BLUFF1,0.0,-34.996377186626646
Energy_Avail5_BLUFF1,0.0,-1.0040368491874547
Energy_Avail6_BLUFF1,0.0,300.0
Energy_Avail7_BLUFF1,0.0,1000.0000000000001
Energy_Avail8_BLUFF1,0.0,10000.0
Energy_Avail9_BLUFF1,0.0,15000.0
Deficit_Trader_Energy_Capacity_BLUFF1,0.0,5550000.0
Deficit_Offer_MW_BLUFF1,0.0,17025000.0
UIGF_Surplus_BLUFF1,0.0,5775000.0
Surplus_Ramp_Rate_BLUFF1,0.0,17325000.0
Deficit_Ramp_Rate_BLUFF1,0.0,17325000.0
Energy_Avail0_BODWF1,68.153,-1000.0
Energy_Avail1_BODWF1,0.0,-998.9957552541671
Energy_Avail2_BODWF1,0.0,-113.99730820995963
Energy_Avail3_BODWF1,0.0,-79.99792939227663
Energy_Avail4_BODWF1,0.0,-59.99585878455327
Energy_Avail5_BODWF1,0.0,-1.9981364530489698
Energy_Avail6_BODWF1,0.0,296.99761880111816
Energy_Avail7_BODWF1,0.0,4986.996583497256
Energy_Avail8_BODWF1,0.0,12807.143596645616
Energy_Avail9_BODWF1,0.0,14700.0
Deficit_Trader_Energy_Capacity_BODWF1,0.0,5550000.0
Deficit_Offer_MW_BODWF1,0.0,17025000.0
UIGF_Surplus_BODWF1,0.0,5775000.0
Surplus_Ramp_Rate_BODWF1,0.0,17325000.0
Deficit_Ramp_Rate_BODWF1,0.0,17325000.0
Energy_Avail0_BRAEMAR1,0.0,-1000.0
Energy_Avail1_BRAEMAR1,0.0,-1.0615048392132376
Energy_Avail2_BRAEMAR1,0.0,35.102508065355394
Energy_Avail3_BRAEMAR1,0.0,44.68727234883963
Energy_Avail4_BRAEMAR1,0.0,120.10615048392133
Energy_Avail5_BRAEMAR1,0.0,156.49911541263398
Energy_Avail6_BRAEMAR1,0.0,244.4479134145072
Energy_Avail7_BRAEMAR1,0.0,307.95087938391094
Energy_Avail8_BRAEMAR1,0.0,1535.997502341555
Energy_Avail9_BRAEMAR1,0.0,14842.27286918514
Deficit_Trader_Energy_Capacity_BRAEMAR1,0.0,5550000.0
Deficit_Offer_MW_BRAEMAR1,0.0,17025000.0
Energy_Avail0_BRAEMAR2,0.0,-1000.0
Energy_Avail1_BRAEMAR2,0.0,-1.0615048392132376
Energy_Avail2_BRAEMAR2,0.0,35.102508065355394
Energy_Avail3_BRAEMAR2,0.0,44.68727234883963
Energy_Avail4_BRAEMAR2,0.0,120.10615048392133
Energy_Avail5_BRAEMAR2,0.0,156.49911541263398
Energy_Avail6_BRAEMAR2,0.0,244.4479134145072
Energy_Avail7_BRAEMAR2,0.0,307.95087938391094
Energy_Avail8_BRAEMAR2,0.0,1535.997502341555
Energy_Avail9_BRAEMAR2,0.0,14842.27286918514
Deficit_Trader_Energy_Capacity_BRAEMAR2,0.0,5550000.0
Deficit_Offer_MW_BRAEMAR2,0.0,17025000.0
Energy_Avail0_BRAEMAR3,0.0,-1000.0
Energy_Avail1_BRAEMAR3,0.0,-1.0615048392132376
Energy_Avail2_BRAEMAR3,0.0,35.102508065355394
